Date,Close,High,Low,Open,Volume
2015-01-02,77.76708221435547,78.24290709611357,77.02361103615712,77.89595539221699,18177500
2015-01-05,76.51805114746094,78.56011609844697,76.19092203502743,77.30117497890204,26452200
2015-01-06,75.48710632324219,76.91456580191738,74.70398246361094,76.55770660448336,27399300
2015-01-07,75.48710632324219,76.6865722156962,75.159977199033,76.09179680266656,22045300
2015-01-08,77.49945068359375,77.5490184634429,75.41773250061243,76.07198332932936,23961000
2015-01-09,77.06327056884766,77.93561500221034,76.52797036555162,77.5192653576597,21157000
2015-01-12,76.05213165283203,77.3209876764198,75.54656923115994,77.1623768919821,19190200
2015-01-13,75.78449249267578,77.40030802878574,75.18971706203146,76.5577088717913,25179600
2015-01-14,75.61597442626953,76.52796392716691,75.3681506990922,75.75475510845044,25918600
2015-01-15,73.4053955078125,75.90345550293978,72.89983295579397,75.73493717326042,34134000
2015-01-16,74.52556610107422,74.66434681037194,73.19722673110569,73.39549028937486,21791500
2015-01-20,75.57632446289062,75.6457148064973,74.16868745659526,75.06085441938114,22821600
2015-01-21,76.07198333740234,76.62711373244261,75.18973130945957,75.49703793119049,25096700
2015-01-22,76.97404479980469,77.07317276987104,76.01248760790453,76.49821995531516,19519500
2015-01-23,77.15247344970703,77.5093401704906,76.36934967704192,76.97404008931525,16746500
2015-01-26,76.82536315917969,77.78692052750698,76.61719211495121,77.30118809097387,19260800
2015-01-27,75.12032318115234,76.21074601311109,74.97162743975352,76.04222770224956,20110000
2015-01-28,75.57632446289062,76.96413889800418,75.3384157938078,76.23058275659368,53306400
2015-01-29,77.32099914550781,77.34082171501359,73.56399071536725,76.18100854294607,61293500
2015-01-30,75.24919128417969,77.47960456597902,75.090580487244,77.32099376904333,42649500
2015-02-02,74.33721160888672,75.47720239719297,73.10800789879916,75.4474647565992,41955300
2015-02-03,74.74364471435547,74.92207811735635,73.21704950267697,74.53547367135123,26957700
2015-02-04,74.97163391113281,75.68536748107134,74.3570358860037,74.43633373367891,20277400
2015-02-05,74.95181274414062,75.31859460305834,74.55529324641506,75.05094072782693,15062600
2015-02-06,73.82173156738281,75.04102004514603,73.6036454818044,75.02119747508426,21211000
2015-02-09,73.7919921875,74.17859657989936,72.81060482558195,73.40538779510064,16194300
2015-02-10,74.53547668457031,74.68416489059813,73.8514806849185,74.198432437285,15811300
2015-02-11,75.8439712524414,76.08187989931314,74.37685154361012,74.43632681458317,20877400
2015-02-12,75.56641387939453,76.20084201308207,75.22936967919682,76.1909269464051,17235000
2015-02-13,75.08067321777344,75.81423688530275,74.84276456064548,75.79440675213716,18621900
2015-02-17,74.94190216064453,76.24050378246547,74.42643207684702,74.64451819179318,25254400
2015-02-18,76.04222869873047,76.23057714450246,74.79319504278403,75.27893497525078,22426400
2015-02-19,78.7286376953125,79.1449797305421,76.28013812725594,76.31979083008443,45851200
2015-02-20,79.20446014404297,79.64062473585815,78.51054921023507,78.85750845862877,36931700
2015-02-23,78.1536865234375,79.49194069289109,77.69769177560839,79.26393953748658,24139100
2015-02-24,77.76708221435547,78.788122318651,77.42013051045889,77.81664998476066,18897100
2015-02-25,78.867431640625,79.50185986664357,77.8166613093407,77.8166613093407,25593800
2015-02-26,79.71002960205078,80.6616718350596,79.026033674615,79.1846369319597,31111900
2015-02-27,78.28256225585938,80.52289092741896,77.93561054107762,79.97767568777608,30739200
2015-03-02,79.05577087402344,79.1648139216467,77.83647477922692,78.31229967458121,21662500
2015-03-03,78.90706634521484,79.00619431485242,77.83646612197876,78.91698141107238,18635000
2015-03-04,80.19575500488281,80.44357871777616,78.16359753396557,78.60968475496131,28126700
2015-03-05,80.5030517578125,81.27626051053582,80.34444851870532,80.52288188956297,27825700
2015-03-06,79.31349182128906,80.62200053525316,79.13505847106767,80.19574350766752,24488600
2015-03-09,78.74846649169922,79.21437628830196,77.94551250826441,78.98637514165267,18925100
2015-03-10,76.87493133544922,78.5700449012705,76.87493133544922,77.81665857324523,23067100
2015-03-11,76.89473724365234,77.74725137569477,76.58743827616465,77.12273837509682,20215700
2015-03-12,78.24290466308594,78.36186277057135,77.23178721988889,77.42012810301617,16093300
2015-03-13,77.37057495117188,78.68899150518448,77.00379309188635,77.91578264348344,18557300
2015-03-16,77.390380859375,77.43994862208532,76.68656249416513,77.28133783179528,19305400
2015-03-17,78.6691665649414,79.0855086220938,77.65804149702255,77.67787163097086,22170000
2015-03-18,80.20567321777344,80.53279478376231,78.48081466301844,78.56012006937081,36912400
2015-03-19,82.02964782714844,82.27747153659601,80.2948818610154,80.41383996422282,42099500
2015-03-20,83.07052612304688,83.86355760528562,82.34687742706045,82.6640915325521,44466300
2015-03-23,83.69503784179688,84.22042298604683,82.57487720524473,83.1894752699987,27357300
2015-03-24,84.56736755371094,85.32075381365149,83.78424365612457,83.97259211185474,32576500
2015-03-25,82.19817352294922,84.77553882027803,82.19817352294922,84.7557162494514,37436100
2015-03-26,82.28739166259766,83.04077034029963,81.42496237801527,81.99991523440353,32794800
2015-03-27,82.57488250732422,83.21921825361855,82.15853282929649,82.65418036520364,18372600
2015-03-30,82.47572326660156,83.60579871892675,81.69260704016594,83.08041369180808,24527700
2015-03-31,81.50425720214844,82.77311329771341,81.49434213681401,82.1783379482897,19734300
2015-04-01,80.95905303955078,81.99991571452112,80.16602165369807,81.78182962544315,22058200
2015-04-02,80.85002136230469,81.8413164062289,80.73107079734162,81.5340173627663,19664100
2015-04-06,81.72234344482422,82.08911767025192,80.09662062336496,80.09662062336496,19062900
2015-04-07,81.60338592529297,82.69380866987153,81.50425795996382,81.93051501756023,17467000
2015-04-08,81.56373596191406,82.37659740563981,81.12756382426343,81.91068763369105,18966700
2015-04-09,81.45469665527344,82.07921725603241,80.99870192821521,81.78182577348247,15927300
2015-04-10,81.32583618164062,81.89087398378047,81.19697056465436,81.49435450300267,12529700
2015-04-13,82.28739166259766,83.20929622095127,81.20687629021421,81.21679135683605,26883100
2015-04-14,82.79293823242188,82.96146409600945,81.7223455980429,82.44598656558706,19634200
2015-04-15,81.989990234375,82.93172481187749,81.55381811161685,82.82268178118794,22390900
2015-04-16,81.59347534179688,82.34686153304405,81.43487210115396,81.75208614541917,13769700
2015-04-17,80.0768051147461,81.39522921770508,79.67037811665682,80.77071611982043,24215000
2015-04-20,82.36669158935547,82.42617442761068,80.53279749289824,80.83018899523404,28796800
2015-04-21,82.89207458496094,83.75449622779455,82.81276918518935,83.26876388940717,27171900
2015-04-22,83.89327239990234,84.00231542799965,82.92180777519027,83.58597344598019,45548000
2015-04-23,81.69259643554688,84.8449061890536,81.69259643554688,83.3678792655526,73728100
2015-04-24,80.82027435302734,82.21800383317779,80.77071414436435,82.04947794737929,29660400
2015-04-27,81.19696044921875,82.20807781440709,80.91939155316751,81.15730774978286,25446000
2015-04-28,79.97767639160156,81.1870574334667,79.53159669195371,81.1176670898997,23775300
2015-04-29,79.76948547363281,80.68147477971189,78.82775097374342,79.31349082059327,26430300
2015-04-30,78.08428955078125,80.25522762415154,77.63820990750372,79.31350057146376,28999000
2015-05-01,78.30239868164062,79.0657001521988,77.43006170684134,78.5502224593317,24136400
2015-05-04,78.12394714355469,78.9962914790535,77.94551376247355,78.63942471689121,14692000
2015-05-05,76.88484191894531,78.11405323046603,76.54780523103163,77.86622946712443,22311300
2015-05-06,77.42012786865234,78.12394631910614,76.3792727924797,77.29126225816802,28663000
