Date,Close,High,Low,Open,Volume
2015-01-02,46.066776275634766,46.4132519480792,45.75715654614046,45.838247494630465,12600000
2015-01-05,44.63664245605469,45.911974776268444,44.4007429986824,45.749795656914586,20100600
2015-01-06,43.47926712036133,44.784087793531356,43.01483875584296,44.70299681425026,29074100
2015-01-07,43.54560852050781,44.15010125594421,43.250732780817316,44.15010125594421,23843200
2015-01-08,44.518680572509766,44.8946471633959,44.209063673796564,44.209063673796564,16971100
2015-01-09,43.74463653564453,44.81355726682231,43.70777778190929,44.76195444916444,15396200
2015-01-12,43.36868667602539,43.78888279026744,42.955861190040416,43.70041837832123,15455200
2015-01-13,43.37605667114258,44.01003755345204,43.02957809310286,43.685673672004306,21644700
2015-01-14,41.87957000732422,43.37605784286784,40.74430201587698,43.37605784286784,49602300
2015-01-15,40.537879943847656,41.73212108233487,40.17665738324262,41.083396285810956,42458100
2015-01-16,41.2308464050293,41.28244924160981,40.27987502437058,40.29461909369983,29368900
2015-01-20,41.06865310668945,41.569940076796236,40.854868378702726,41.311925965186674,23477700
2015-01-21,41.20135498046875,41.592062944031014,40.68532384367455,40.876993917524935,21842400
2015-01-22,42.4545783996582,42.55778407856055,41.25296339784413,41.56258324669499,31423500
2015-01-23,41.78374099731445,42.66099212889265,41.76899692634541,42.55041581484081,15458300
2015-01-26,41.85008239746094,42.01226434461132,41.4298862727019,41.584694779267096,12577700
2015-01-27,41.42987060546875,41.73211687585932,41.1055068338303,41.319291535656994,15220500
2015-01-28,40.360958099365234,41.78372817149239,40.360958099365234,41.73949597216266,24354400
2015-01-29,41.039180755615234,41.2013627236385,40.30936752379848,40.74430777356127,20393300
2015-01-30,40.08820724487305,40.91385543195553,40.08083380422901,40.53789151127536,26943700
2015-02-02,40.891746520996094,41.02444034993012,40.007121932150625,40.19878923386419,20308900
2015-02-03,41.81321334838867,41.857442732448476,41.18660322349312,41.216091354294946,18812500
2015-02-04,41.56257629394531,42.07123397436398,41.48885595553026,41.518344090896285,14934100
2015-02-05,41.85008239746094,42.04912311110632,41.621553545762104,41.9164293020094,11293900
2015-02-06,42.67573547363281,43.29497238307493,42.41772126642524,42.57252979074978,25214000
2015-02-09,42.62412643432617,42.830537770078486,42.189186253888415,42.32925068712841,14372400
2015-02-10,43.0959358215332,43.28023250514785,42.79368937289096,43.06644767724025,16367300
2015-02-11,43.02957534790039,43.24336010846216,42.63886740160313,42.8010493319801,13061900
2015-02-12,43.91420364379883,44.01740931340643,43.162273006758824,43.44240469008202,23211300
2015-02-13,43.987918853759766,44.393373694591894,43.74464876140393,43.83311035752028,16479100
2015-02-17,44.30490493774414,44.334393070936436,43.729900401210166,43.75938853440246,15308800
2015-02-18,43.766754150390625,44.3048998648888,43.582457557255246,44.3048998648888,14278100
2015-02-19,43.66355895996094,43.84785559721156,43.34656851891838,43.60458549835537,11256500
2015-02-20,44.0837516784668,44.15009857526157,43.01483070217027,43.464514912430026,15379000
2015-02-23,43.752017974853516,43.88471177080978,43.346565959273065,43.86259707553152,16814000
2015-02-24,44.835689544677734,45.15268001300585,44.290173026259886,44.41549340054861,22937700
2015-02-25,45.07158279418945,45.16741782793793,44.78408050508739,44.791451132848024,18307900
2015-02-26,45.39595413208008,45.484415740488025,44.90203762650273,44.99049923491068,15444800
2015-02-27,45.17478561401367,45.646584501030546,45.06420933169964,45.06420933169964,15225900
2015-03-02,45.5360107421875,45.58024294485025,44.990491491253685,45.174788117466775,13047300
2015-03-03,45.683448791503906,45.69819285911816,45.33697023292737,45.447549333962584,13706900
2015-03-04,45.801395416259766,45.83088073734666,45.22638806684628,45.44017281454946,16625500
2015-03-05,45.70556640625,45.875118976428865,45.41069065941678,45.85300427966661,10931300
2015-03-06,44.88728332519531,46.34691218587861,44.82093643097593,45.82351047156078,22719200
2015-03-09,45.33697509765625,45.43281014136046,44.82094392435989,44.85043206275252,13001500
